1.000000000000000000e+01
7.400000000000000355e+00
7.166666666666666963e+00
8.666666666666666075e+00
6.000000000000000000e+00
7.000000000000000000e+00
7.000000000000000000e+00
8.857142857142857650e+00
1.400000000000000000e+01
1.100000000000000000e+01
1.571428571428571352e+01
1.400000000000000000e+01
1.583333333333333393e+01
1.283333333333333393e+01
1.471428571428571352e+01
1.383333333333333393e+01
1.650000000000000000e+01
1.383333333333333393e+01
1.250000000000000000e+01
1.128571428571428648e+01
1.119999999999999929e+01
9.500000000000000000e+00
1.400000000000000000e+01
1.383333333333333393e+01
1.225000000000000000e+01
1.266666666666666607e+01
1.285714285714285765e+01
1.483333333333333393e+01
1.412500000000000000e+01
1.471428571428571352e+01
1.619999999999999929e+01
1.600000000000000000e+01
1.628571428571428470e+01
1.800000000000000000e+01
1.742857142857142705e+01
1.662500000000000000e+01
1.666666666666666785e+01
1.559999999999999964e+01
1.400000000000000000e+01
1.542857142857142883e+01
1.525000000000000000e+01
1.587500000000000000e+01
1.533333333333333393e+01
1.628571428571428470e+01
1.733333333333333215e+01
1.916666666666666785e+01
1.442857142857142883e+01
1.366666666666666607e+01
1.559999999999999964e+01
1.585714285714285765e+01
1.771428571428571530e+01
2.000000000000000000e+01
2.050000000000000000e+01
1.742857142857142705e+01
1.685714285714285765e+01
1.687500000000000000e+01
1.785714285714285765e+01
2.080000000000000071e+01
1.942857142857142705e+01
1.733333333333333215e+01
1.900000000000000000e+01
1.933333333333333215e+01
1.760000000000000142e+01
2.087500000000000000e+01
2.085714285714285765e+01
2.342857142857142705e+01
2.416666666666666785e+01
2.542857142857142705e+01
2.314285714285714235e+01
2.400000000000000000e+01
2.350000000000000000e+01
2.150000000000000000e+01
2.233333333333333215e+01
2.416666666666666785e+01
2.033333333333333215e+01
2.266666666666666785e+01
2.342857142857142705e+01
2.250000000000000000e+01
2.916666666666666785e+01
2.383333333333333215e+01
2.525000000000000000e+01
2.737500000000000000e+01
2.700000000000000000e+01
2.350000000000000000e+01
2.414285714285714235e+01
2.100000000000000000e+01
2.242857142857142705e+01
2.125000000000000000e+01
2.350000000000000000e+01
2.319999999999999929e+01
2.537500000000000000e+01
2.516666666666666785e+01
2.619999999999999929e+01
2.460000000000000142e+01
2.560000000000000142e+01
2.585714285714285765e+01
2.914285714285714235e+01
2.871428571428571530e+01
3.016666666666666785e+01
3.000000000000000000e+01
3.000000000000000000e+01
2.885714285714285765e+01
3.019999999999999929e+01
2.825000000000000000e+01
2.825000000000000000e+01
3.212500000000000000e+01
2.919999999999999929e+01
3.028571428571428470e+01
2.828571428571428470e+01
3.062500000000000000e+01
2.766666666666666785e+01
2.737500000000000000e+01
2.862500000000000000e+01
3.028571428571428470e+01
3.114285714285714235e+01
2.987500000000000000e+01
3.114285714285714235e+01
3.057142857142857295e+01
3.212500000000000000e+01
3.114285714285714235e+01
3.185714285714285765e+01
2.983333333333333215e+01
2.857142857142857295e+01
3.285714285714285410e+01
3.262500000000000000e+01
3.275000000000000000e+01
3.287500000000000000e+01
3.450000000000000000e+01
3.428571428571428470e+01
3.400000000000000000e+01
3.075000000000000000e+01
2.985714285714285765e+01
3.171428571428571530e+01
3.228571428571428470e+01
3.300000000000000000e+01
3.300000000000000000e+01
3.283333333333333570e+01
3.139999999999999858e+01
3.533333333333333570e+01
3.639999999999999858e+01
3.600000000000000000e+01
3.675000000000000000e+01
3.750000000000000000e+01
3.842857142857143060e+01
3.871428571428571530e+01
3.779999999999999716e+01
3.585714285714285410e+01
3.533333333333333570e+01
3.414285714285714590e+01
3.220000000000000284e+01
3.362500000000000000e+01
3.200000000000000000e+01
3.239999999999999858e+01
3.560000000000000142e+01
3.585714285714285410e+01
3.716666666666666430e+01
3.128571428571428470e+01
3.400000000000000000e+01
3.420000000000000284e+01
3.616666666666666430e+01
3.662500000000000000e+01
3.016666666666666785e+01
3.414285714285714590e+01
